"numenq","sch_lev","farm_f","trad_f","exec_f","tech_f","whc_f","blc_f","noocc_f","farm_m","trad_m","exec_m","tech_m","whc_m","blc_m","noocc_m","orfr","oroecd","orother","foreign","late6","urban","male","age98","date_first","full_first","wage_first","employed_36","full_36","wage_36","experience_36","employed_60","full_60","wage_60","experience_60"
"103045",2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,18,31,1,1829,1,1,552,5,1,1,552,29
"103053",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,20,29,0,,0,,,4,0,,,4
"103059",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,15,7,0,974,1,1,974,29,1,1,457,53
"103078",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,18,8,1,1162,0,,,13,1,1,1066,30
"103093",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,18,7,1,666,1,1,945,29,0,,,53
"103112",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,18,7,,,0,,,9,1,1,976,31
"103116",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,19,9,0,991,1,1,991,27,1,0,,43
"103147",2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,19,7,,,1,0,,29,1,0,,53
"103161",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,3,1,976,1,1,1219,21,1,1,1126,44
"103174",2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,22,62,,,0,,,0,0,,,0
"103185",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,17,36,0,,1,0,,0,0,,,24
"103227",2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,19,7,1,1052,1,1,1404,29,1,1,1404,53
"103235",2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,19,21,1,457,1,0,,15,0,,,25
"103250",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,17,13,1,960,1,0,,23,0,,,29
"103259",2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,18,34,1,1448,1,1,1524,2,1,1,1524,23
"103277",2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,19,10,1,1113,1,1,1159,26,1,1,1159,50
"103291",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,19,31,1,877,0,,,3,0,,,6
"103295",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,20,14,0,,1,1,991,14,1,1,991,31
"103304",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,20,6,0,1817,1,1,1817,30,1,1,1817,54
"103310",2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,19,31,1,854,1,1,1100,5,1,1,1100,29
"103312",2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,19,11,1,838,0,,,14,1,1,1238,31
"103340",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,17,10,1,823,1,1,823,26,1,1,823,50
"103361",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,18,4,0,,0,,,9,1,0,,10
"103402",2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,20,34,0,,1,0,,2,1,1,963,24
"103453",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,20,7,,,0,,,2,0,,,13
"103454",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,17,8,0,,1,0,,27,0,,,34
"103457",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,18,7,,,0,,,13,0,,,13
"103474",2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,19,11,1,762,1,1,949,15,1,1,930,35
"103478",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,16,8,1,981,1,1,762,28,1,1,762,52
"103495",2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,19,13,1,762,1,1,787,23,1,1,787,47
"103506",2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,20,20,1,809,1,1,809,16,1,1,1000,40
"103507",2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18,11,1,856,1,1,787,25,1,1,787,49
"103516",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,20,7,1,1220,1,1,1715,29,0,,,49
"103524",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,19,31,1,793,1,1,793,5,0,,,6
"103537",2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,18,7,1,915,1,1,915,29,1,1,1000,45
"103544",2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,20,11,,,1,1,1143,25,1,1,1372,49
"103546",2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,18,7,1,810,1,1,1100,23,1,1,1100,47
"103549",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,16,10,1,865,1,1,610,25,0,,,46
"103557",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17,41,,,0,,,0,1,,,14
"103564",2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,19,18,0,,1,0,,18,1,0,,42
"103574",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,16,46,1,580,0,,,0,1,,580,14
"103576",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,16,13,1,1509,0,,,21,1,1,1377,34
"103578",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,18,11,1,1037,1,0,686,11,1,0,,33
"103647",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,19,23,1,871,1,0,964,13,1,0,964,37
"103653",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,16,29,1,809,1,1,809,7,0,,,13
"103673",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,58,0,,0,,,0,1,0,,2
"103696",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,19,7,,,0,,,8,1,1,1100,17
"103714",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,18,38,1,749,0,,,0,1,1,643,11
"103727",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,17,7,0,,1,0,,16,0,,,28
"103728",2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,18,7,1,854,1,1,787,21,1,1,787,45
"103749",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,19,16,1,1206,1,1,1325,20,1,1,1325,44
"103754",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,16,27,1,686,0,,,6,0,,,12
"103788",2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,18,8,1,579,0,,,5,1,1,904,21
"103824",2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,19,9,0,,1,0,776,24,0,,,34
"103840",2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,19,9,1,1062,1,1,1151,27,1,1,1151,51
"103844",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,18,9,1,1296,1,1,1296,27,1,1,787,51
"103896",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22,18,1,915,1,1,915,18,1,1,1100,28
"103901",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,20,7,0,,1,0,,29,1,0,,53
"103906",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,18,10,1,823,0,,,9,0,,,28
"103909",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,21,7,1,976,1,1,1098,29,1,1,1098,53
"103919",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,21,7,1,823,1,1,845,13,1,1,1132,34
"103939",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,24,10,1,810,1,1,2533,26,1,1,2533,50
"103944",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,16,7,,,1,1,997,20,0,,,33
"103946",2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,19,7,,,1,,,25,1,1,1220,49
"103996",2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,20,27,0,,1,0,,9,1,1,1029,33
"104019",2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,19,8,1,686,1,1,787,28,1,1,787,52
"104022",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,19,7,,,1,1,915,26,1,1,959,47
"104027",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,21,6,0,,0,,,28,1,1,991,41
"104029",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,18,34,1,869,1,1,457,2,1,1,457,17
"104038",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,21,7,,,1,1,1305,26,1,1,1305,50
"104042",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,18,9,1,991,1,1,1143,27,1,1,1100,46
"104054",2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,19,7,1,963,1,1,991,29,1,1,991,53
"104098",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,20,7,1,1067,1,1,1169,16,1,,,40
"104100",2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,19,7,,,0,,,7,0,,,13
"104139",2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21,7,0,,1,0,,29,1,0,,53
"104152",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,17,14,1,869,1,1,1069,20,1,1,1069,44
"104153",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,18,11,0,,1,1,854,25,1,1,854,49
"104178",2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,19,10,0,,1,0,,26,1,1,1041,50
"104181",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,22,17,1,762,0,,,14,1,0,,23
"104190",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,20,8,0,,1,1,869,28,1,1,1146,52
"104209",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,17,7,,,0,,,18,0,,,26
"104228",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,18,11,1,1037,1,1,1074,25,1,1,1524,49
"104229",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,20,27,0,,1,1,860,5,1,1,1200,25
"104239",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,19,7,1,1143,1,1,991,29,1,1,1408,53
"104260",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,20,8,0,991,1,1,991,28,1,1,991,52
"104261",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,20,9,0,,1,1,1052,25,1,1,1290,33
"104280",2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,18,56,1,1524,0,,,0,1,1,1524,4
"104296",2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,18,9,,,1,1,1153,24,1,1,1153,48
"104327",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,21,9,1,1311,1,1,1296,27,1,1,1296,51
"104355",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,17,55,0,,0,,,0,1,0,,5
"104369",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,18,23,0,991,1,1,991,13,1,1,991,37
"104423",2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,18,8,1,915,0,,,24,1,1,900,29
"104436",2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,18,22,1,1067,1,1,1100,14,1,1,1100,38
"104477",2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,19,7,1,1067,0,,,23,1,1,2345,46
"104486",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,20,9,1,1296,1,1,1296,27,1,1,787,51
"104492",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,18,58,1,885,0,,,0,1,1,837,2
"104512",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,22,6,1,854,0,,,9,0,,,9
"104522",2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,20,20,1,976,1,1,838,11,1,1,1000,35
"104523",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,19,36,0,,1,0,,0,0,,,6
"104547",2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,19,6,,,0,,,12,1,1,787,33
"104595",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,19,26,1,457,1,0,457,10,1,0,457,34
"104613",2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20,14,0,,0,,,12,0,,,13
"104623",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,19,9,1,845,1,1,1220,23,1,1,1300,36
"104630",2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,18,53,0,,0,,,0,1,0,,7
"104653",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,18,55,1,915,0,,,0,1,1,915,5
"104661",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,20,18,0,,1,0,,18,1,0,,42
"104662",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,16,47,1,959,0,,,0,0,,,12
"104674",2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,18,25,0,,0,,,8,1,1,894,22
"104679",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,16,30,0,,1,0,,6,1,1,787,19
"104713",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,17,7,,,1,1,1067,18,0,,,40
"104719",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,18,10,0,,1,1,762,12,1,0,,28
"104737",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,20,19,0,,0,,,4,1,0,,27
"104741",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,7,,,1,1,1230,29,1,1,1230,53
"104750",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,19,7,1,915,0,,,3,1,1,915,20
"104753",2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,18,9,1,636,1,0,,25,0,,,31
"104764",2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,19,28,1,1128,1,1,1332,8,1,1,1332,32
"104775",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,18,19,1,808,1,1,1448,17,1,1,1448,41
"104779",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,19,7,,,1,1,787,23,1,0,,47
"104786",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,20,40,1,948,0,,,0,0,,,9
"104799",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,16,6,1,899,0,,,21,1,1,923,38
"104810",2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,18,7,,,1,0,,29,1,1,1351,53
"104840",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,18,7,,,0,,,11,1,1,1100,32
"104865",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,18,19,1,810,0,,,4,1,0,,20
"104895",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,19,9,1,810,0,,,23,0,,,25
"104929",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,17,8,1,1128,1,1,1128,28,0,,,32
"104935",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,19,19,1,914,0,,,6,0,,,6
"104961",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20,23,1,667,1,1,772,9,1,1,991,33
"104982",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,18,6,0,,1,1,787,28,1,1,787,52
"105003",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,19,14,0,916,1,1,916,22,1,1,916,46
"105004",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,22,5,0,,1,0,,18,0,,,32
"105013",2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,19,10,1,457,1,1,915,26,1,1,915,50
"105020",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,19,18,1,376,1,1,1113,18,1,1,1113,42
"105021",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,19,7,1,1067,0,,,22,1,1,1156,41
"105026",2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,21,15,0,,1,0,,21,1,0,,45
"105045",2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,18,9,1,473,1,1,1074,27,0,,,47
"105061",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,20,6,1,838,1,1,900,20,1,1,900,44
"105062",2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,19,21,1,1106,1,1,1181,15,0,,,30
"105064",2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,20,9,1,1128,1,1,992,27,1,1,992,51
"105083",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,19,7,,,1,1,1149,18,1,1,1149,42
"105085",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,21,19,1,788,1,1,1101,8,1,1,899,32
"105100",2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,20,46,1,931,0,,,0,1,0,931,14
"105112",2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,18,56,1,919,0,,,0,1,1,997,4
"105118",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,18,7,1,838,1,1,1098,29,1,1,1098,53
"105120",2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,23,7,,,0,,,2,1,1,800,19
"105132",2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19,21,1,1372,1,1,1067,15,1,1,1067,39
"105142",2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,18,20,1,816,1,1,899,16,1,1,899,40
"105169",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,20,7,1,1143,1,1,1700,29,1,1,1700,53
"105178",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,18,6,1,810,1,1,869,29,1,1,869,53
"105182",2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,18,12,0,,1,1,1143,24,0,,,29
"105189",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,20,7,0,,1,1,1166,28,1,1,1166,52
"105197",2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20,13,0,,1,0,,23,1,0,,47
"105219",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,20,6,1,1174,1,1,1408,28,1,1,1408,52
"105226",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,16,9,1,818,0,,,25,0,,,25
"105228",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,20,9,1,762,0,,,5,0,,,18
"105259",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,18,18,0,915,1,1,915,18,0,,,36
"105287",2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,20,24,1,852,1,1,884,12,1,1,991,36
"105303",2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,18,7,0,,0,,,12,0,,,12
"105305",2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,18,9,1,991,1,1,1109,27,1,1,1109,51
"105354",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,18,22,0,,1,0,,14,1,0,,38
"105359",2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,19,11,0,1012,1,1,1012,25,1,1,1012,49
"105392",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,20,7,,,1,1,915,29,0,,,38
"105407",2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,18,7,0,,1,0,,29,1,1,732,50
"105416",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,18,34,0,,1,0,,2,1,0,,6
"105439",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,19,7,1,827,0,,,17,1,1,787,24
"105459",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,19,18,0,,1,0,,18,0,,,37
"105466",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,18,14,1,838,1,1,854,22,1,1,854,46
"105487",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,18,13,0,621,1,1,1010,23,1,1,1010,47
"105496",2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,19,17,1,793,1,1,991,19,0,,,43
"105505",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,20,3,1,777,1,1,1015,33,1,1,1015,57
"105506",2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,18,7,1,1076,1,1,1043,29,1,1,1043,53
"105515",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,18,10,0,,0,,,13,0,,,31
"105520",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,20,7,,,1,1,1000,23,1,1,1000,47
"105523",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,18,9,1,854,1,1,854,27,1,1,1000,45
"105527",2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17,7,1,782,1,0,782,29,1,0,782,53
"105536",2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,19,9,1,810,1,0,,24,0,,,43
"200008",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,19,2,1,686,1,0,534,22,0,,,44
"200010",3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,22,7,,,1,1,1021,24,1,1,1021,48
"200039",2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,18,10,1,799,0,,,1,0,,,1
"200040",2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,20,14,0,,1,0,,22,1,0,,46
"200044",3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,7,,,1,1,991,25,1,1,991,49
"200073",2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,20,7,1,915,1,1,991,15,1,1,991,39
"200083",3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,21,15,1,854,1,1,1164,20,1,1,1164,44
"200087",2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,18,7,,,1,1,1475,29,1,1,1475,53
"200095",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,17,11,0,,1,0,,25,1,0,,49
"200116",3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,,1,21,13,1,838,1,1,1138,21,1,1,1138,45
"200118",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,19,12,0,,1,0,,24,1,1,1098,42
"200144",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,18,11,0,,1,1,1067,24,1,1,1000,47
"200155",3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,20,9,1,1067,1,1,1400,27,1,1,1400,51
"200180",2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,19,10,1,908,0,,,15,1,1,1429,33
"200189",3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19,16,0,,1,0,,20,1,0,,44
"200194",3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,21,7,,,1,1,1829,5,1,1,1352,29
"200197",2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,18,16,1,686,0,,,17,0,,,17
"200217",3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,21,11,0,,1,1,656,22,1,1,1067,41
"200224",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,18,24,0,,0,,,12,1,1,976,15
"200241",3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,20,7,1,640,1,1,1702,29,1,1,1897,53
